symbol,entry_date,entry_close,peak_date,peak_close,multiple,days_to_peak,shares,entry_mcap_approx,cap_bucket
EUDA,2023-07-21,11.144000053405762,2024-12-13,119.18800354003906,10.695262290815725,511,2994324.985574149,33368757.799152523,<50M
EVER,2018-11-16,5.510000228881836,2020-07-10,62.15999984741211,11.281306218752455,602,35239750.992626205,194171036.03510928,50-300M
EVGN,2020-03-20,9.100000381469727,2021-02-12,95.4000015258789,10.483516211729103,329,15801406.146363037,143792801.95966172,50-300M
EVGN,2020-04-03,9.199999809265137,2021-02-12,95.4000015258789,10.369565598230063,315,15801406.146363037,145372933.5326609,50-300M
EVI,2015-02-20,2.1956000328063965,2017-02-17,24.099000930786133,10.976043255010797,728,12878531.981753672,28276105.24163659,<50M
EVI,2015-11-27,3.316699981689453,2017-09-01,33.54100036621094,10.112762852046057,644,12878531.981753672,42714226.78806944,<50M
EVI,2015-12-25,3.554500102996826,2017-12-22,35.82699966430664,10.079335666385443,728,12878531.981753672,45776743.25559135,<50M
EVI,2016-01-15,3.94950008392334,2017-12-29,39.862998962402344,10.09317587424973,714,12878531.981753672,50863763.14274554,50-300M
EVI,2016-06-03,3.9593000411987305,2017-12-29,39.862998962402344,10.068193505823139,574,12878531.981753672,50989972.20593648,50-300M
EVI,2016-06-17,3.8606998920440674,2017-12-29,39.862998962402344,10.325329623405842,560,12878531.981753672,49720147.03164247,<50M
EVI,2016-09-02,4.699900150299072,2018-08-24,47.237998962402344,10.050851603601922,721,12878531.981753672,60527814.39667549,50-300M
EXEL,2014-10-10,1.4500000476837158,2016-09-23,14.890000343322754,10.268965416317466,714,247781691.99717963,359283465.21106225,300M-2B
EXEL,2014-11-28,1.659999966621399,2016-11-25,17.0,10.240964061342803,728,247781691.99717963,411317600.4447119,300M-2B
EXEL,2015-01-16,1.659999966621399,2017-01-13,18.510000228881836,11.150602771730938,728,247781691.99717963,411317600.4447119,300M-2B
EXEL,2015-02-06,1.909999966621399,2017-02-03,20.260000228881836,10.607330148135956,728,247781691.99717963,473263023.44400686,300M-2B
EYPT,2022-12-16,2.4700000286102295,2024-02-09,28.799999237060547,11.659918584399838,420,86212137.90322581,212943983.08751678,50-300M
EYPT,2023-03-10,2.4200000762939453,2024-02-09,28.799999237060547,11.900825755826279,336,86212137.90322581,208633380.30327058,50-300M
EZRA,2018-10-12,60894.0,2020-01-24,791216.0,12.993332676454166,469,1679936.059479554,102298026405.94795,>50B
FCEL,2019-05-10,51.0,2021-02-12,786.0,15.411764705882353,644,79954195.98370197,4077663995.168801,2-10B
FCEL,2020-06-19,66.0,2021-02-12,786.0,11.909090909090908,238,79954195.98370197,5276976934.924331,2-10B
FCEL,2020-07-24,75.5999984741211,2021-02-12,786.0,10.396825606670594,203,79954195.98370197,6044537094.367448,2-10B
FCEL,2020-09-04,76.80000305175781,2021-02-12,786.0,10.234374593322492,161,79954195.98370197,6140482495.549154,2-10B
FFAI,2024-03-15,581.4000244140625,2024-05-24,6960.0,11.97110372847734,70,6126999.28057554,3562237531.311562,2-10B
FFAI,2024-03-29,600.0,2024-05-24,6960.0,11.6,56,6126999.28057554,3676199568.345324,2-10B
FLGT,2018-08-24,4.349999904632568,2020-08-21,48.0,11.034483000535701,728,27515292.9948284,119691521.90344071,50-300M
FLGT,2020-02-28,14.84000015258789,2021-02-12,161.08999633789062,10.855120935413115,350,27515292.9948284,408326952.24175394,300M-2B
FLGT,2020-03-13,8.539999961853027,2021-02-12,161.08999633789062,18.86299731351954,336,27515292.9948284,234980601.1262094,50-300M
FLGT,2020-05-01,15.960000038146973,2021-02-12,161.08999633789062,10.093358142409746,287,27515292.9948284,439144077.2470864,300M-2B
FLGT,2020-05-22,15.15999984741211,2021-02-12,161.08999633789062,10.625989311298676,266,27515292.9948284,417131837.60309803,300M-2B
FLGT,2020-06-12,15.930000305175781,2021-02-12,161.08999633789062,10.112366180278805,245,27515292.9948284,438318625.80461746,300M-2B
FLL,2020-03-13,1.090000033378601,2021-12-31,12.109999656677246,11.110091087924722,658,36644479.7752809,39942484.17819765,<50M
FLNA,2018-09-28,1.0099999904632568,2020-09-25,11.470000267028809,11.356436015180417,728,48307895.64417883,48790974.13992062,<50M
FLNA,2018-11-09,1.149999976158142,2020-10-09,11.920000076293945,10.365217672539124,700,48307895.64417883,55554078.83905567,50-300M
FTAI,2022-11-25,17.0,2024-11-22,173.7100067138672,10.218235689051012,728,102707091.00048386,1746020547.0082254,300M-2B
FTAI,2022-12-16,17.09000015258789,2024-11-22,173.7100067138672,10.16442394165589,707,102707091.00048386,1755264200.8701274,300M-2B
FTAI,2022-12-30,17.1200008392334,2024-11-22,173.7100067138672,10.146612044304408,693,102707091.00048386,1758345484.1235046,300M-2B
FTFT,2019-01-11,603.3599853515625,2021-01-08,6096.0,10.103421088569565,728,9375000.0,5656499862.670898,2-10B
FTFT,2019-02-15,632.0,2021-02-12,6800.0,10.759493670886076,728,9375000.0,5925000000.0,2-10B
FTFT,2019-03-22,672.0,2021-02-12,6800.0,10.119047619047619,693,9375000.0,6300000000.0,2-10B
FTFT,2019-09-13,677.0399780273438,2021-02-12,6800.0,10.043720047097967,518,9375000.0,6347249794.006348,2-10B
FTFT,2019-10-04,560.0,2021-02-12,6800.0,12.142857142857142,497,9375000.0,5250000000.0,2-10B
FTFT,2020-01-24,635.2000122070312,2021-02-12,6800.0,10.705289466813912,385,9375000.0,5955000114.440918,2-10B
FTFT,2020-03-06,625.5999755859375,2021-02-12,6800.0,10.869565641576495,343,9375000.0,5864999771.118164,2-10B
FVRR,2019-06-14,31.489999771118164,2021-02-12,323.1000061035156,10.260400395425053,609,35950728.05164319,1132088418.1177754,300M-2B
FVRR,2020-02-28,31.479999542236328,2021-02-12,323.1000061035156,10.263659809461442,350,35950728.05164319,1131728902.6087904,300M-2B
FWDI,2024-08-09,3.509999990463257,2025-09-12,36.099998474121094,10.284899878121237,399,73846883.00248139,259202558.6344509,50-300M
FWDI,2024-09-20,3.5299999713897705,2025-09-12,36.099998474121094,10.22662854580943,357,73846883.00248139,260679494.88598302,50-300M
FWDI,2024-10-18,3.569999933242798,2025-09-12,36.099998474121094,10.112044579600251,329,73846883.00248139,263633367.38904727,50-300M
FXHO,2024-01-26,265000.0,2024-08-23,2750000.0,10.377358490566039,210,27276331.021897808,7228227720802.919,>50B
FXHO,2024-03-22,270125.0,2024-08-23,2750000.0,10.18047200370199,154,27276331.021897808,7368018917290.1455,>50B
FXHO,2024-04-05,231250.0,2024-08-23,2750000.0,11.891891891891891,140,27276331.021897808,6307651548813.868,>50B
GBR,2020-02-21,1.090000033378601,2021-01-29,11.109999656677246,10.192659923358272,343,5131934.269581584,5593808.525140714,<50M
GDC,2019-12-20,5850.0,2021-02-19,58950.0,10.076923076923077,427,4162500.0,24350625000.0,10-50B
GDC,2024-04-12,170.25,2025-09-12,2017.5,11.85022026431718,518,4162500.0,708665625.0,300M-2B
GEVO,2020-02-28,1.4600000381469727,2021-02-12,14.609999656677246,10.00684881845634,350,247237104.13793105,360966181.4727264,300M-2B
GEVO,2020-06-12,1.1899000406265259,2021-02-12,14.609999656677246,12.27834201012763,245,247237104.13793105,294187440.25810874,50-300M
GLBS,2015-12-11,920.0,2017-01-20,9700.0,10.543478260869565,406,21582301.12044818,19855717030.812325,10-50B
GLSI,2020-09-25,5.0,2020-12-11,56.0,11.2,77,14678207.99543118,73391039.9771559,50-300M
GME,2019-02-01,2.717750072479248,2021-01-29,81.25,29.8960529236157,728,504500990.0,1371107602.1383524,300M-2B
GMEX,2023-08-11,17771.900390625,2024-11-15,255780.0,14.392383165445187,462,904442.105263158,16073655003.824015,10-50B
GNPX,2019-10-11,21948.400390625,2021-02-12,308440.0,14.052960330163582,490,819709.0666666667,17991302799.02552,10-50B
GNS,2022-11-11,5.797999858856201,2023-02-03,67.5999984741211,11.659192845764723,84,191947509.67741936,1112911634.0174768,300M-2B
GOGO,2020-04-17,1.840000033378601,2022-04-15,23.280000686645508,12.652174056703064,728,135507862.17391306,249334470.92306292,50-300M
GOLD,2019-12-20,3.5963499546051025,2021-11-12,37.31529998779297,10.37588122924772,693,29154756.00275989,104850705.42704837,50-300M
GOLD,2020-01-24,3.5876100063323975,2021-11-12,37.31529998779297,10.40115840961774,658,29154756.00275989,104595894.3676809,50-300M
GOLD,2020-03-20,3.51774001121521,2022-03-04,37.638099670410156,10.699511490449234,714,29154756.00275989,102558851.70812528,50-300M
GOSS,2024-09-20,1.0499999523162842,2026-09-11,10.729999542236328,10.219047647160469,721,6116390.991810737,6422210.249749024,<50M
GOSS,2025-05-16,1.0399999618530273,2026-09-25,10.989999771118164,10.567307859835546,497,6116390.991810737,6361046.398161367,<50M
GPRE,2020-04-03,4.059999942779541,2021-11-05,42.060001373291016,10.359606395584347,581,70095327.9947055,284587027.64761746,50-300M
GPUS,2016-01-15,94479000.0,2017-12-15,1081500032.0,11.446988558303962,700,176957127.96757382,1.6718732493248408e+16,>50B
GPUS,2017-06-02,98700000.0,2017-12-15,1081500032.0,10.95744713272543,196,176957127.96757382,1.7465668530399536e+16,>50B
GPUS,2017-09-22,107100000.0,2017-12-15,1081500032.0,10.098039514472456,84,176957127.96757382,1.8952108405327156e+16,>50B
GRNQ,2020-04-03,30.0,2021-02-19,337.0,11.233333333333333,322,1812785.9728506787,54383579.18552036,50-300M
GRNQ,2020-05-08,30.15999984741211,2021-02-19,337.0,11.17374010958148,287,1812785.9728506787,54673624.664567284,50-300M
GROW,2019-04-12,1.137179970741272,2021-04-09,11.508999824523926,10.120649431612634,728,12298195.95959596,13985262.121503763,<50M
GROW,2020-02-28,1.035889983177185,2021-04-09,11.508999824523926,11.110253030176617,406,12298195.95959596,12739578.005695583,<50M
GRRR,2024-06-14,3.049999952316284,2025-03-14,33.59000015258789,11.013114976306275,273,27757473.987206824,84660294.33740132,50-300M
GRVY,2015-06-26,1.6749999523162842,2017-02-24,16.90999984741211,10.09552258436068,609,6948900.0,11639407.168650627,<50M
GRVY,2015-07-10,1.6100000143051147,2017-02-24,16.90999984741211,10.503105401965206,595,6948900.0,11187729.099404812,<50M
GRVY,2015-08-28,1.5800000429153442,2017-02-24,16.90999984741211,10.702531258297023,546,6948900.0,10979262.298214436,<50M
GRVY,2015-10-09,1.649999976158142,2017-02-24,16.90999984741211,10.248484904093958,504,6948900.0,11465684.834325314,<50M
GRVY,2016-11-18,4.824999809265137,2018-01-05,48.599998474121094,10.072538942032214,413,6948900.0,33528441.17460251,<50M
GRVY,2017-06-16,8.59000015258789,2019-05-31,92.0,10.71012786563029,714,6948900.0,59691052.06031799,50-300M
GRVY,2017-07-14,8.055000305175781,2019-05-31,92.0,11.421476910545234,686,6948900.0,55973391.62063599,50-300M
GRWG,2019-12-06,4.010000228881836,2021-02-05,58.13999938964844,14.49875213744325,427,58920449.06832298,236271014.2497957,50-300M
GRWG,2020-02-28,5.53000020980835,2021-02-05,58.13999938964844,10.513561877724298,343,58920449.06832298,325830095.70982826,300M-2B
GSL,2020-04-03,2.702820062637329,2022-03-11,27.74370002746582,10.264723283278565,707,35918244.00538842,97080550.51246679,50-300M
GTBP,2019-12-20,46.5,2021-06-11,540.0,11.612903225806452,539,1804379.0140845072,83903624.1549296,50-300M
GTEC,2020-03-20,1.3970999717712402,2021-03-26,15.5,11.094410073138242,371,26544222.033898305,37084931.85424885,<50M
GYRE,2021-12-24,2.587559938430786,2023-12-22,29.68000030517578,11.470265814663634,728,111509849.05405404,288538418.15273434,50-300M
GYRE,2023-03-17,2.934000015258789,2023-12-22,29.68000030517578,10.115882805323674,280,111509849.05405404,327169898.8260998,300M-2B
HAPN,2020-06-26,4.409999847412109,2021-10-29,45.959999084472656,10.42176886047809,490,115407464.02640264,508946898.74665415,300M-2B
HAPN,2020-09-25,4.53000020980835,2021-10-29,45.959999084472656,10.14569469223426,399,115407464.02640264,522795836.2530535,300M-2B
HCTI,2025-05-23,86.6520004272461,2025-07-25,1023.3900146484375,11.810344938403196,63,14974322.24783229,1297554977.8168843,300M-2B
HCTI,2025-06-06,97.11000061035156,2025-07-25,1023.3900146484375,10.538461623069416,49,14974322.24783229,1454156442.6265948,300M-2B
HCWB,2026-04-03,1.6073999404907227,2026-05-22,17.34000015258789,10.78760781047072,49,1836324.0963855423,2951707.2432518005,<50M
HDSN,2020-10-30,1.0399999618530273,2022-08-26,10.479999542236328,10.076923006385034,665,42088547.08171207,43772087.359429896,<50M
HDSN,2020-12-18,1.1299999952316284,2022-12-09,11.609999656677246,10.274336022716016,721,42088547.08171207,47560058.001640804,<50M
HIMS,2023-09-15,6.309999942779541,2025-05-16,64.6500015258789,10.245642173080705,609,233313412.99753436,1472207622.6641412,300M-2B
HNRG,2020-12-25,1.0299999713897705,2022-12-23,11.300000190734863,10.970874276324363,728,47143356.99517574,48557656.35624875,<50M
HOLO,2023-10-20,4138.39990234375,2024-02-16,53088.0,12.828146446150367,119,22912360.0,94820508386.46484,>50B
HOLO,2023-11-10,4476.7998046875,2024-02-16,53088.0,11.858470853312095,98,22912360.0,102574048772.92969,>50B
HOLO,2023-12-01,3920.0,2024-02-16,53088.0,13.542857142857143,77,22912360.0,89816451200.0,>50B
HOOD,2023-08-11,10.720000267028809,2025-08-08,114.62999725341797,10.693096492355705,728,899082272.999185,9638162206.632132,2-10B
HOV,2019-03-29,10.970000267028809,2021-03-26,110.04000091552734,10.03099345824641,728,5959890.003471017,65379994.92953938,50-300M
HOV,2019-05-24,11.220000267028809,2021-04-30,132.58999633789062,11.817289944949534,707,5959890.003471017,66869967.43040714,50-300M
HOV,2020-03-13,9.899999618530273,2021-05-28,142.42999267578125,14.386868501407681,441,5959890.003471017,59002908.76084546,50-300M
HRI,2020-03-20,13.41919994354248,2021-11-12,192.49600219726562,14.344819587392584,602,33431443.99912556,448623231.4256093,300M-2B
HRTG,2022-10-14,1.5399999618530273,2024-08-30,16.1299991607666,10.474025688518815,686,29732415.996371333,45787919.500210196,<50M
HRTG,2022-11-11,1.4800000190734863,2024-08-30,16.1299991607666,10.89864794114283,658,29732415.996371333,44003976.2417304,<50M
HRTG,2022-12-09,1.5499999523162842,2024-08-30,16.1299991607666,10.406451391603143,630,29732415.996371333,46085243.37662349,<50M
HTCO,2024-07-19,9.550000190734863,2025-01-03,103.0,10.785340098728756,168,6755324.152542373,64513346.945255496,50-300M
HTCO,2024-08-30,10.0,2025-01-03,103.0,10.3,126,6755324.152542373,67553241.52542374,50-300M
HUDI,2021-01-22,7.130000114440918,2022-11-04,180.0,25.24544139002644,651,14319182.312925171,102095771.52985685,50-300M
HUDI,2021-12-03,16.3700008392334,2022-11-04,180.0,10.99572332144299,336,14319182.312925171,234405026.4797211,50-300M
HUDI,2022-01-21,15.140000343322754,2022-11-04,180.0,11.889035397504863,287,14319182.312925171,216792425.1337882,50-300M
HUDI,2022-08-05,17.229999542236328,2022-11-04,180.0,10.446895228218754,91,14319182.312925171,246719504.69689924,50-300M
HUDI,2022-08-19,17.43000030517578,2022-11-04,180.0,10.327022194402922,77,14319182.312925171,249583352.08415338,50-300M
HUT,2024-05-10,7.989999771118164,2026-05-08,98.45999908447266,12.322903867955134,728,123259467.99726725,984843121.0863119,300M-2B
HUT,2024-08-02,12.399999618530273,2026-05-29,124.83000183105469,10.06693594123274,665,123259467.99726725,1528417356.1463583,300M-2B
HUT,2024-08-30,10.109999656677246,2026-05-29,124.83000183105469,12.3471816093099,637,123259467.99726725,1246153179.1345918,300M-2B
HUT,2024-10-04,12.020000457763672,2026-05-29,124.83000183105469,10.385191104583317,602,123259467.99726725,1481578861.750859,300M-2B
HUT,2025-03-28,11.720000267028809,2026-05-29,124.83000183105469,10.651023804345092,427,123259467.99726725,1444600997.841801,300M-2B
HYMC,2023-12-29,2.450000047683716,2025-12-26,25.010000228881836,10.208163160048443,728,93181680.9971778,228295122.8863344,50-300M
HYPD,2025-03-21,1.3799999952316284,2025-09-12,14.979999542236328,10.855072169563295,175,15539433.92857143,21444418.747330777,<50M
IBIO,2019-09-27,270.25,2020-07-24,2750.0,10.175763182238668,301,64307256.22489959,17379035994.779114,10-50B
IBRX,2018-12-14,1.350000023841858,2020-07-17,13.829999923706055,10.244444207007016,581,1059836273.0011586,1430778993.82003,300M-2B
IBRX,2020-01-10,3.559999942779541,2021-02-19,39.119998931884766,10.988763921535641,406,1059836273.0011586,3773017071.2398067,2-10B
IBRX,2020-03-13,3.0899999141693115,2021-02-19,39.119998931884766,12.660194180750144,343,1059836273.0011586,3274893992.607103,2-10B
IDT,2019-12-13,6.409999847412109,2021-11-12,66.4000015258789,10.358814837208831,700,24868565.993811697,159407504.22569096,50-300M
IDT,2020-03-13,5.829999923706055,2021-11-12,66.4000015258789,11.389365762404555,609,24868565.993811697,144983737.8466012,50-300M
IDT,2020-05-29,6.340000152587891,2021-11-12,66.4000015258789,10.473186108485415,532,24868565.993811697,157666712.1954082,50-300M
IDT,2020-06-12,5.96999979019165,2021-11-12,66.4000015258789,11.122278703421415,518,24868565.993811697,148465333.76542303,50-300M
IDT,2020-08-21,6.639999866485596,2021-11-12,66.4000015258789,10.000000430876959,448,24868565.993811697,165127274.8785979,50-300M
IDT,2020-09-04,6.380000114440918,2021-11-12,66.4000015258789,10.407523563453347,434,24868565.993811697,158661453.88650015,50-300M
IDT,2020-09-25,6.309999942779541,2021-11-12,66.4000015258789,10.52297973502514,413,24868565.993811697,156920649.99796104,50-300M
IESC,2022-12-16,28.280000686645508,2024-11-29,309.8550109863281,10.95668329076983,714,39848712.00075063,1126921602.743167,300M-2B
IMNM,2022-05-13,2.240000009536743,2024-03-08,26.6200008392334,11.883928895490813,665,113577629.00165015,254413890.04685703,50-300M
IMNM,2022-06-17,2.5399999618530273,2024-03-08,26.6200008392334,10.480315448435316,630,113577629.00165015,288487173.3315487,50-300M
IMNM,2022-12-30,2.2100000381469727,2024-03-08,26.6200008392334,12.045249040607969,434,113577629.00165015,251006564.42628956,50-300M
IMTE,2018-04-27,18.5,2018-05-04,201.10000610351562,10.870270600190034,7,3446433.9250493096,63759027.61341223,50-300M
IMTE,2020-04-10,33.5,2022-04-01,335.0,10.0,721,3446433.9250493096,115455536.48915187,50-300M
IMTE,2020-05-01,31.201000213623047,2022-04-01,335.0,10.736835284329494,700,3446433.9250493096,107532185.63170123,50-300M
IMTE,2020-05-15,32.099998474121094,2022-04-01,335.0,10.436137567734647,686,3446433.9250493096,110630523.73524201,50-300M
IMVT,2022-05-13,4.039999961853027,2024-01-05,42.779998779296875,10.589108708722604,602,206552681.99189347,834472827.3678901,300M-2B
IMVT,2022-06-10,3.390000104904175,2024-01-05,42.779998779296875,12.619468275947483,574,206552681.99189347,700213613.6207576,300M-2B
IMVT,2022-07-29,4.119999885559082,2024-01-05,42.779998779296875,10.383495137765435,525,206552681.99189347,850997026.1685226,300M-2B
INBX,2024-07-05,12.890000343322754,2026-05-08,134.35000610351562,10.42280857448629,672,14717660.00199342,189710642.47860274,50-300M
INBX,2024-08-09,11.039999961853027,2026-05-08,134.35000610351562,12.169384652875074,637,14717660.00199342,162482965.86057317,50-300M
INBX,2025-01-24,13.149999618530273,2026-05-08,134.35000610351562,10.216730798546703,469,14717660.00199342,193537223.41187173,50-300M
INBX,2025-02-07,12.600000381469727,2026-05-08,134.35000610351562,10.662698574287216,455,14717660.00199342,185442521.63945884,50-300M
INBX,2025-04-04,13.34000015258789,2026-05-08,134.35000610351562,10.071214735140195,399,14717660.00199342,196333586.67232892,50-300M
INDO,2020-03-13,2.7300000190734863,2022-03-04,40.77000045776367,14.934065997406215,721,15386839.860139862,42006073.1116625,<50M
INDO,2020-05-29,3.869999885559082,2022-03-04,40.77000045776367,10.534884150745603,644,15386839.860139862,59547068.49785718,50-300M
INDO,2020-07-10,4.060100078582764,2022-03-04,40.77000045776367,10.041624508919748,602,15386839.860139862,62472109.725294255,50-300M
INDO,2020-12-25,3.815000057220459,2022-03-04,40.77000045776367,10.686762738207655,434,15386839.860139862,58700794.94687561,50-300M
INDO,2021-11-05,4.050000190734863,2022-03-04,40.77000045776367,10.066666305604803,119,15386839.860139862,62316704.36837324,50-300M
INKT,2024-12-13,6.159999847412109,2025-07-11,64.16999816894531,10.417207753000824,210,5103002.024291499,31434491.690979317,<50M
INMD,2020-03-20,8.630000114440918,2021-10-29,94.73999786376953,10.977983384407768,588,57480772.0225511,496059069.1327683,300M-2B
INO,2019-05-31,28.68000030517578,2020-06-26,359.760009765625,12.543933261419818,392,103397518.4,2965440859.2664185,2-10B
INO,2019-07-12,35.880001068115234,2020-06-26,359.760009765625,10.026755826529943,350,103397518.4,3709903070.632465,2-10B
INO,2020-01-03,35.7599983215332,2020-06-26,359.760009765625,10.060403429856771,175,103397518.4,3697495084.4346986,2-10B
INOD,2020-04-17,1.0,2021-10-29,10.619999885559082,10.619999885559082,560,34382650.9931935,34382650.9931935,<50M
INOD,2022-11-11,3.380000114440918,2024-11-08,42.779998779296875,12.656803944035685,728,34382650.9931935,116213364.29177617,50-300M
INOD,2023-05-05,6.159999847412109,2025-02-21,61.90999984741211,10.050324899508114,658,34382650.9931935,211797124.87169576,50-300M
INOD,2023-10-13,6.840000152587891,2025-10-03,84.13500213623047,12.300438634405333,721,34382650.9931935,235177338.03981972,50-300M
INOD,2023-11-10,8.350000381469727,2025-10-03,84.13500213623047,10.07604769970339,693,34382650.9931935,287095148.9091062,50-300M
INOD,2023-11-24,6.760000228881836,2025-10-03,84.13500213623047,12.44600581177009,679,34382650.9931935,232426728.58355233,50-300M
INOD,2023-12-29,8.140000343322754,2025-10-03,84.13500213623047,10.335994912487498,644,34382650.9931935,279874790.8889415,50-300M
INOD,2024-02-16,8.1899995803833,2025-10-03,84.13500213623047,10.272894560062097,595,34382650.9931935,281593897.20672023,50-300M
INSG,2023-11-24,1.9259999990463257,2024-10-25,19.639999389648438,10.197299791990313,336,16420591.941391945,31626060.06346099,<50M
INSG,2024-01-12,1.9299999475479126,2024-10-25,19.639999389648438,10.176165763424649,287,16420591.941391945,31691741.58559213,<50M
INVE,2020-04-17,2.75,2021-12-31,28.139999389648438,10.23272705078125,623,24235752.916666668,66648320.520833336,50-300M
IONQ,2022-12-23,3.299999952316284,2024-12-20,44.41999816894531,13.460605700241517,728,381002314.0103432,1257307618.0665264,300M-2B
IONQ,2023-02-24,4.570000171661377,2025-01-03,47.77000045776367,10.452953755666353,679,381002314.0103432,1741180640.4306502,300M-2B
IONQ,2023-03-10,4.559999942779541,2025-01-03,47.77000045776367,10.475877424824164,665,381002314.0103432,1737370530.0860376,300M-2B
IONQ,2024-04-19,7.085000038146973,2025-10-03,73.27999877929688,10.34297789481208,532,381002314.0103432,2699401409.2973666,2-10B
IONQ,2024-06-21,6.760000228881836,2025-10-03,73.27999877929688,10.840236138781616,469,381002314.0103432,2575575729.914429,2-10B
IONQ,2024-08-02,7.079999923706055,2025-10-03,73.27999877929688,10.350282424994457,427,381002314.0103432,2697496354.12506,2-10B
IONQ,2024-09-06,6.800000190734863,2025-10-03,73.27999877929688,10.776470106448283,392,381002314.0103432,2590815807.940758,2-10B
IPI,2020-03-27,7.801000118255615,2022-03-25,89.2699966430664,11.44340408791432,728,13456673.992374728,104975515.40584251,50-300M
IPI,2020-06-26,9.776000022888184,2022-04-15,111.94999694824219,11.451513572640941,658,13456673.992374728,131552445.25745416,50-300M
IPI,2020-08-21,10.8100004196167,2022-04-15,111.94999694824219,10.356151027070146,602,13456673.992374728,145466651.50421593,50-300M
IPWR,2019-10-11,2.180000066757202,2021-02-05,22.469999313354492,10.307338818929079,483,16434654.926108375,35827548.836047836,<50M
IPWR,2019-11-08,2.240000009536743,2021-02-05,22.469999313354492,10.031249650754036,455,16434654.926108375,36813627.19121584,<50M
IPWR,2019-12-27,2.240000009536743,2021-02-05,22.469999313354492,10.031249650754036,406,16434654.926108375,36813627.19121584,<50M
IPWR,2020-02-28,2.2200000286102295,2021-02-05,22.469999313354492,10.121621181879544,343,16434654.926108375,36484934.40615984,<50M
IPWR,2020-03-13,1.75,2021-02-05,22.469999313354492,12.839999607631139,329,16434654.926108375,28760646.120689657,<50M
IPWR,2020-05-01,1.9299999475479126,2021-02-05,22.469999313354492,11.642487007267999,280,16434654.926108375,31718883.145357206,<50M
IREN,2022-12-09,1.399999976158142,2024-12-06,15.390000343322754,10.99285757529493,728,394058647.9914984,551682097.7930075,300M-2B
IREN,2023-09-22,3.8299999237060547,2025-09-19,38.63999938964844,10.088772887561547,728,394058647.9914984,1509244591.74315,300M-2B
IREN,2024-01-05,6.190000057220459,2025-10-24,62.900001525878906,10.16155104110344,658,394058647.9914984,2439223053.615592,2-10B
IREN,2024-02-23,6.179999828338623,2025-10-24,62.900001525878906,10.177994057127409,609,394058647.9914984,2435282376.94281,2-10B
IREN,2025-03-28,6.070000171661377,2026-05-29,63.540000915527344,10.46787464886286,427,394058647.9914984,2391936060.9530454,2-10B
ITOC,2025-02-07,2.7300000190734863,2025-07-25,29.149999618530273,10.677655463322402,168,117050000.0,319546502.2325516,300M-2B
ITOC,2025-02-28,1.9746999740600586,2025-07-25,29.149999618530273,14.761735960626343,147,117050000.0,231138631.96372986,50-300M
ITOC,2025-04-18,2.799999952316284,2025-07-25,29.149999618530273,10.410714326768506,98,117050000.0,327739994.41862106,300M-2B
IZEA,2019-06-14,1.9276000261306763,2021-04-09,20.440000534057617,10.603859855245688,665,17416285.9922179,33571633.33369855,<50M
IZEA,2019-07-19,1.7496000528335571,2021-04-09,20.440000534057617,11.682670277103675,630,17416285.9922179,30471534.892148774,<50M
IZM,2023-03-17,3.2799999713897705,2024-04-12,45.04999923706055,13.73475598476069,392,2403622.0472440943,7883880.246192451,<50M
JAGX,2020-03-13,4725000.0,2021-01-08,47250000.0,10.0,301,520139.9551066218,2457661287878.788,>50B
JAGX,2020-08-28,4644675.0,2021-01-08,47250000.0,10.172939979654121,133,520139.9551066218,2415881045984.8486,>50B
JAGX,2020-09-18,4228875.0,2021-01-08,47250000.0,11.1731843575419,112,520139.9551066218,2199606852651.515,>50B
JANX,2023-10-27,6.019999980926514,2024-12-06,64.98999786376953,10.795680742471895,406,61136773.00242131,368043372.3084849,300M-2B
JANX,2023-11-10,6.039999961853027,2024-12-06,64.98999786376953,10.759933489110665,392,61136773.00242131,369266106.6024419,300M-2B
JILL,2020-04-03,1.5499999523162842,2021-07-30,23.200000762939453,14.967742888165839,483,14862977.01863354,23037613.670160014,<50M
JILL,2020-08-21,1.8569999933242798,2021-07-30,23.200000762939453,12.493269168735068,343,14862977.01863354,27600548.22438141,<50M
JLHL,2025-07-04,3.799999952316284,2026-06-05,44.79999923706055,11.789473631375383,336,21448631.97158082,81504800.46925664,50-300M
JLHL,2025-08-01,4.089900016784668,2026-06-05,44.79999923706055,10.953812820167837,308,21448631.97158082,87722760.26057656,50-300M
JOB,2014-10-17,1.5,2015-01-02,16.600000381469727,11.066666920979818,77,109870684.52380952,164806026.78571427,50-300M
JOB,2014-11-14,1.600000023841858,2015-01-02,16.600000381469727,10.37500008381903,49,109870684.52380952,175793097.85761648,50-300M
JYD,2024-05-31,34.0,2025-03-28,363.5,10.691176470588236,301,8298900.0,282162600.0,50-300M
JYD,2024-08-30,34.0,2025-03-28,363.5,10.691176470588236,210,8298900.0,282162600.0,50-300M
JYNT,2020-03-20,8.680000305175781,2021-09-03,107.30000305175781,12.361751069038107,532,14143153.956834532,122762580.6614718,50-300M
KINS,2022-12-02,1.1200000047683716,2024-11-29,16.75,14.95535707918509,728,14476133.010231556,16213269.040486924,<50M
KINS,2023-12-29,2.130000114440918,2025-05-09,21.670000076293945,10.173708409392214,497,14476133.010231556,30834164.968455166,<50M
KNTK,2020-10-30,4.136199951171875,2022-05-27,41.421199798583984,10.014312723650718,574,162379129.00604686,671632545.4661427,300M-2B
